,index_x,term,name,crn,course_num,section,credits,time,prof,index_y,gpa,enrollment
6518,6518,201508,DM MS Project Course,89541,LMC 6800,MN,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michael   Nitsche ,,,
6519,6519,201508,PhD Qualifying Prep,89808,LMC 7999,MN,21.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michael   Nitsche ,,,
6520,6520,201508,Media Theory,89551,LMC 8000,JB,3.0,2:05 pm - 4:55 pm,Jay D  Bolter ,1832.0,4.0,5.0
6521,6521,201508,Special Topics,89798,LMC 8801,MN,1.0,3:00 pm - 3:55 pm,Michael   Nitsche ,1833.0,3.93,27.0
6522,6522,201508,Special Topics,91754,LMC 8801,VIS,1.0,1:00 pm - 2:00 pm,John T  Stasko ,,,
6523,6523,201508,Special Topics,90539,LMC 8803,CD,3.0,12:05 pm - 1:25 pm,Carl   DiSalvo ,1834.0,3.67,6.0
6524,6524,201508,PhD Doctoral Prep,89612,LMC 8999,MN,21.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michael   Nitsche ,,,
6525,6525,201508,Doctoral Thesis,89552,LMC 9000,MN,21.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michael   Nitsche ,,,
6526,6526,201508,Solar System,80985,PHYS 2021,A,3.0,10:05 am - 10:55 am,James R  Sowell ,2652.0,2.89,81.0
6527,6527,201508,Intro Physics I,81368,PHYS 2211,A,4.0,11:05 am - 11:55 am,Martin Michael  Jarrio ,2653.0,3.05,168.0
6528,6528,201508,Intro Physics I,81395,PHYS 2211,B,4.0,12:05 pm - 12:55 pm,Martin Michael  Jarrio ,2654.0,2.86,136.0
6529,6529,201508,Intro Physics I,88051,PHYS 2211,C,4.0,9:05 am - 9:55 am,Flavio H  Fenton ,2655.0,3.25,164.0
6530,6530,201508,Intro Physics I,81348,PHYS 2211,M,4.0,1:05 pm - 1:55 pm,James C  Gumbart ,2656.0,3.16,174.0
6531,6531,201508,Intro Physics I,81617,PHYS 2211,N,4.0,10:05 am - 10:55 am,Michael F  Schatz ,2657.0,3.18,152.0
6532,6532,201508,Intro Physics II,81400,PHYS 2212,G,4.0,11:05 am - 11:55 am,Kurt A  Wiesenfeld ,2658.0,3.01,128.0
6533,6533,201508,Intro Physics II,81402,PHYS 2212,J,4.0,12:05 pm - 12:55 pm,Eric R.  Murray ,2659.0,2.85,123.0
6534,6534,201508,Intro Physics II,83664,PHYS 2212,N,4.0,9:05 am - 9:55 am,Edwin F  Greco ,2660.0,3.15,222.0
6535,6535,201508,Intro Physics II,84199,PHYS 2212,P,4.0,10:05 am - 10:55 am,Edwin F  Greco ,2661.0,3.24,221.0
6536,6536,201508,Intro Physics II,84712,PHYS 2212,Q,4.0,1:05 pm - 1:55 pm,Nicholas   Darnton ,2662.0,2.92,212.0
6537,6537,201508,Intro to Modern Physics,81860,PHYS 2213,A,3.0,12:05 pm - 12:55 pm,Michael S  Chapman ,2663.0,3.46,80.0
6538,6538,201508,Intro to Modern Physics,82076,PHYS 2213,B,3.0,10:05 am - 10:55 am,Tamara   Bogdanovic ,2664.0,3.44,19.0
6539,6539,201508,Honors Physics II,80986,PHYS 2232,A,5.0,10:05 am - 10:55 am,Shina   Tan ,2665.0,3.24,26.0
6540,6540,201508,Special Topics,82350,PHYS 2802,A,2.0,1:35 pm - 2:55 pm,Kenneth Dale  Barker ,2671.0,3.45,30.0
6541,6541,201508,Stellar Astrophysics,80987,PHYS 3021,A,3.0,2:05 pm - 2:55 pm,James R  Sowell ,2674.0,3.07,32.0
6542,6542,201508,Electro & Magnetostatics,80988,PHYS 3122,A,3.0,11:05 am - 11:55 am,Zhigang   Jiang ,2675.0,3.18,45.0
6543,6543,201508,Thermodynamics,85967,PHYS 3141,A,3.0,9:05 am - 9:55 am,Jennifer   Curtis ,2676.0,3.15,40.0
6544,6544,201508,Quantum Mechanics I,80989,PHYS 3143,A,3.0,9:35 am - 10:55 am,Ignacio   Taboada ,2677.0,2.0,43.0
6545,6545,201508,Mathematical Physics,80990,PHYS 3151,A,3.0,12:05 pm - 12:55 pm,Harold   Kim ,2678.0,2.75,16.0
6546,6546,201508,Classical Mechanics I,85968,PHYS 3201,A,3.0,10:05 am - 10:55 am,Laura   Cadonati ,2679.0,3.13,24.0
6547,6547,201508,Electronics I,85384,PHYS 3211,A,5.0,10:05 am - 10:55 am,Phillip N  First ,2680.0,3.25,12.0
6548,6548,201508,Optics I,84205,PHYS 3232,A,3.0,1:35 pm - 2:55 pm,Rick P  Trebino ,2681.0,2.83,11.0
6549,6549,201508,Quantum Mechanics II,87371,PHYS 4143,A,3.0,12:05 pm - 1:25 pm,Andrew Germanovich  Scherbakov ,2682.0,2.94,18.0
6550,6550,201508,Relativity,89396,PHYS 4147,A,3.0,1:35 pm - 2:55 pm,Deirdre   Shoemaker ,2683.0,3.32,23.0
6551,6551,201508,Cosmology,89360,PHYS 4247,A,3.0,2:05 pm - 2:55 pm,David   Ballantyne ,2684.0,2.78,10.0
6552,6552,201508,Advanced Lab I,80991,PHYS 4321,A,3.0,3:05 pm - 3:25 pm,Walter A  De Heer ,2685.0,3.58,12.0
6553,6553,201508,Advanced Lab II,80992,PHYS 4322,A,3.0,3:05 pm - 3:25 pm,Walter A  De Heer ,2686.0,2.75,4.0
6554,6554,201508,Quantum Info&Quant Comp,91233,PHYS 4782,A,3.0,3:05 pm - 4:25 pm,Jean V.  Bellissard ,2701.0,3.44,12.0
6555,6555,201508,Special Topics,89902,PHYS 4803,FN,3.0,12:05 pm - 1:25 pm,Alberto   Fernandez-Nieves ,2702.0,3.33,6.0
6556,6556,201508,Special Topics,91083,PHYS 4803,G,3.0,9:35 am - 10:55 am,Daniel I  Goldman ,2703.0,4.0,9.0
6557,6557,201508,Classical Mechanics I,83677,PHYS 6101,A,3.0,10:05 am - 10:55 am,Thomas A  Kennedy ,2704.0,3.44,40.0
6558,6558,201508,Electromagnetism I,83678,PHYS 6103,A,3.0,11:05 am - 11:55 am,Michael   Pustilnik ,2705.0,3.63,39.0
6559,6559,201508,Quantum Mechanics I,83679,PHYS 6105,A,3.0,9:05 am - 9:55 am,Markus   Kindermann ,2706.0,3.61,42.0
6560,6560,201508,Math Methods-Phys I,80993,PHYS 6124,A,3.0,9:35 am - 10:55 am,Roman O  Grigoriev ,,,
6561,6561,201508,Condensed Matter Phys I,83676,PHYS 6210,A,3.0,12:05 pm - 12:55 pm,Dragomir   Davidovic ,2707.0,3.25,13.0
6562,6562,201508,Special Topics,83300,PHYS 8803,A,3.0,3:05 pm - 4:55 pm,Andrew Germanovich  Scherbakov ,,,
6563,6563,201508,Special Topics,89691,PHYS 8803,B,3.0,1:35 pm - 2:55 pm,Jean V.  Bellissard ,2708.0,3.7,25.0
6564,6564,201508,Special Topics,88596,PHYS 8803,FN,3.0,12:05 pm - 1:25 pm,Alberto   Fernandez-Nieves ,2709.0,3.75,8.0
6565,6565,201508,Special Topics,91084,PHYS 8803,W,3.0,2:05 pm - 2:55 pm,John Henry  Wise ,2710.0,4.0,8.0
6566,6566,201508,Freshman Leap Seminar,83370,CS 1100,A01,1.0,3:05 pm - 3:55 pm,Katharine Ann  Raczynski ,,,
6567,6567,201508,Freshman Leap Seminar,83361,CS 1100,A02,1.0,3:05 pm - 3:55 pm,Katharine Ann  Raczynski ,,,
6568,6568,201508,Freshman Leap Seminar,83364,CS 1100,B01,1.0,3:05 pm - 3:55 pm,Katharine Ann  Raczynski ,,,
6569,6569,201508,Freshman Leap Seminar,83360,CS 1100,B02,1.0,3:05 pm - 3:55 pm,Katharine Ann  Raczynski ,,,
6570,6570,201508,Freshman Leap Seminar,91289,CS 1100,COM,1.0,11:05 am - 11:55 am,Katharine Ann  Raczynski ,926.0,4.0,101.0
6571,6571,201508,Freshman Leap Seminar,91383,CS 1100,TS,1.0,11:05 am - 11:55 am,Katharine Ann  Raczynski ,927.0,1.0,57.0
6572,6572,201508,Intro to Computing,84247,CS 1301,A01,3.0,9:05 am - 9:55 am,Jay W.  Summet ,,,
6573,6573,201508,Intro to Computing,84248,CS 1301,A02,3.0,9:05 am - 9:55 am,Jay W.  Summet ,,,
6574,6574,201508,Intro to Computing,83701,CS 1301,A03,3.0,9:05 am - 9:55 am,Jay W.  Summet ,,,
6575,6575,201508,Intro to Computing,83702,CS 1301,A04,3.0,9:05 am - 9:55 am,Jay W.  Summet ,,,
6576,6576,201508,Intro to Computing,87633,CS 1301,B01,3.0,1:05 pm - 1:55 pm,Jay W.  Summet ,,,
6577,6577,201508,Intro to Computing,90671,CS 1301,B02,3.0,1:05 pm - 1:55 pm,Jay W.  Summet ,,,
6578,6578,201508,Intro to Computing,90672,CS 1301,B03,3.0,1:05 pm - 1:55 pm,Jay W.  Summet ,,,
6579,6579,201508,Intro to Computing,90673,CS 1301,B04,3.0,1:05 pm - 1:55 pm,Jay W.  Summet ,,,
6580,6580,201508,Intro to Computing,83748,CS 1301,C01,3.0,2:05 pm - 2:55 pm,Jay W.  Summet ,,,
6581,6581,201508,Intro to Computing,83700,CS 1301,C02,3.0,2:05 pm - 2:55 pm,Jay W.  Summet ,,,
6582,6582,201508,Intro to Computing,86563,CS 1301,C03,3.0,2:05 pm - 2:55 pm,Jay W.  Summet ,,,
6583,6583,201508,Intro to Computing,86736,CS 1301,C04,3.0,2:05 pm - 2:55 pm,Jay W.  Summet ,,,
6584,6584,201508,Intro to Computing,83835,CS 1301,GR,3.0,9:05 am - 9:55 am,Jay W.  Summet ,,,
6585,6585,201508,Intro Media Computation,82267,CS 1315,A1,3.0,11:05 am - 11:55 am,Mary   Hudachek-Buswell ,,,
6586,6586,201508,Intro Media Computation,82268,CS 1315,A2,3.0,11:05 am - 11:55 am,Mary   Hudachek-Buswell ,,,
6587,6587,201508,Intro Media Computation,82270,CS 1315,A3,3.0,11:05 am - 11:55 am,Mary   Hudachek-Buswell ,,,
6588,6588,201508,Intro Media Computation,91091,CS 1315,A4,3.0,11:05 am - 11:55 am,Mary   Hudachek-Buswell ,,,
6589,6589,201508,Intro Media Computation,82265,CS 1315,B1,3.0,1:05 pm - 1:55 pm,Melinda Hardy  McDaniel ,,,
6590,6590,201508,Intro Media Computation,82266,CS 1315,B2,3.0,1:05 pm - 1:55 pm,Melinda Hardy  McDaniel ,,,
6591,6591,201508,Intro Media Computation,82269,CS 1315,B3,3.0,1:05 pm - 1:55 pm,Melinda Hardy  McDaniel ,,,
6592,6592,201508,Intro Media Computation,91092,CS 1315,B4,3.0,1:05 pm - 1:55 pm,Melinda Hardy  McDaniel ,,,
6593,6593,201508,Intro Media Computation,83898,CS 1315,GR,3.0,11:05 am - 11:55 am,Mary   Hudachek-Buswell ,,,
6594,6594,201508,Intro-Object Orient Prog,83697,CS 1331,A1,3.0,10:05 am - 10:55 am,David J  Lillethun ,,,
6595,6595,201508,Intro-Object Orient Prog,83698,CS 1331,A2,3.0,10:05 am - 10:55 am,David J  Lillethun ,,,
6596,6596,201508,Intro-Object Orient Prog,83699,CS 1331,A3,3.0,10:05 am - 10:55 am,David J  Lillethun ,,,
6597,6597,201508,Intro-Object Orient Prog,87845,CS 1331,A4,3.0,10:05 am - 10:55 am,David J  Lillethun ,,,
6598,6598,201508,Intro-Object Orient Prog,90319,CS 1331,A5,3.0,10:05 am - 10:55 am,David J  Lillethun ,,,
6599,6599,201508,Intro-Object Orient Prog,90678,CS 1331,A6,3.0,10:05 am - 10:55 am,David J  Lillethun ,,,
6600,6600,201508,Intro-Object Orient Prog,86560,CS 1331,B1,3.0,8:05 am - 8:55 am,Christopher L  Simpkins ,,,
6601,6601,201508,Intro-Object Orient Prog,86561,CS 1331,B2,3.0,8:05 am - 8:55 am,Christopher L  Simpkins ,,,
6602,6602,201508,Intro-Object Orient Prog,86562,CS 1331,B3,3.0,8:05 am - 8:55 am,Christopher L  Simpkins ,,,
6603,6603,201508,Intro-Object Orient Prog,87846,CS 1331,B4,3.0,8:05 am - 8:55 am,Christopher L  Simpkins ,,,
6604,6604,201508,Intro-Object Orient Prog,90320,CS 1331,B5,3.0,8:05 am - 8:55 am,Christopher L  Simpkins ,,,
6605,6605,201508,Intro-Object Orient Prog,90685,CS 1331,B6,3.0,8:05 am - 8:55 am,Christopher L  Simpkins ,,,
6606,6606,201508,Intro-Object Orient Prog,83836,CS 1331,GR,3.0,10:05 am - 10:55 am,David J  Lillethun ,,,
6607,6607,201508,Data Struct & Algorithms,83704,CS 1332,A1,3.0,10:05 am - 10:55 am,Monica   Sweat ,,,
6608,6608,201508,Data Struct & Algorithms,83705,CS 1332,A2,3.0,10:05 am - 10:55 am,Monica   Sweat ,,,
6609,6609,201508,Data Struct & Algorithms,83706,CS 1332,A3,3.0,10:05 am - 10:55 am,Monica   Sweat ,,,
6610,6610,201508,Data Struct & Algorithms,85991,CS 1332,A4,3.0,10:05 am - 10:55 am,Monica   Sweat ,,,
6611,6611,201508,Data Struct & Algorithms,87586,CS 1332,A5,3.0,10:05 am - 10:55 am,Monica   Sweat ,,,
6612,6612,201508,Data Struct & Algorithms,89050,CS 1332,B1,3.0,3:05 pm - 3:55 pm,Mary   Hudachek-Buswell ,,,
6613,6613,201508,Data Struct & Algorithms,89207,CS 1332,B2,3.0,3:05 pm - 3:55 pm,Mary   Hudachek-Buswell ,,,
6614,6614,201508,Data Struct & Algorithms,89208,CS 1332,B3,3.0,3:05 pm - 3:55 pm,Mary   Hudachek-Buswell ,,,
6615,6615,201508,Data Struct & Algorithms,89209,CS 1332,B4,3.0,3:05 pm - 3:55 pm,Mary   Hudachek-Buswell ,,,
6616,6616,201508,Data Struct & Algorithms,90850,CS 1332,B5,3.0,3:05 pm - 3:55 pm,Mary   Hudachek-Buswell ,,,
6617,6617,201508,Data Struct & Algorithms,84448,CS 1332,GR,3.0,10:05 am - 10:55 am,Monica   Sweat ,929.0,1.0,5.0
6618,6618,201508,Computing for Engineers,92242,CS 1371,A00,3.0,10:05 am - 10:55 am,Mary   Hudachek-Buswell ,,,
6619,6619,201508,Computing for Engineers,92186,CS 1371,A1,3.0,10:30 am - 11:20 am,David Michael  Smith ,,,
6620,6620,201508,Computing for Engineers,92188,CS 1371,A2,3.0,10:30 am - 11:20 am,David Michael  Smith ,,,
6621,6621,201508,Computing for Engineers,92189,CS 1371,A3,3.0,10:30 am - 11:20 am,David Michael  Smith ,,,
6622,6622,201508,Computing for Engineers,92190,CS 1371,A4,3.0,10:30 am - 11:20 am,David Michael  Smith ,,,
6623,6623,201508,Computing for Engineers,92191,CS 1371,A5,3.0,10:30 am - 11:20 am,David Michael  Smith ,,,
6624,6624,201508,Computing for Engineers,92192,CS 1371,A6,3.0,10:30 am - 11:20 am,David Michael  Smith ,,,
6625,6625,201508,Computing for Engineers,82498,CS 1371,B01,3.0,12:05 pm - 12:55 pm,Mary   Hudachek-Buswell ,,,
6626,6626,201508,Computing for Engineers,82499,CS 1371,B02,3.0,12:05 pm - 12:55 pm,Mary   Hudachek-Buswell ,,,
6627,6627,201508,Computing for Engineers,82500,CS 1371,B03,3.0,12:05 pm - 12:55 pm,Mary   Hudachek-Buswell ,,,
6628,6628,201508,Computing for Engineers,82501,CS 1371,B04,3.0,12:05 pm - 12:55 pm,Mary   Hudachek-Buswell ,,,
6629,6629,201508,Computing for Engineers,82554,CS 1371,B05,3.0,12:05 pm - 12:55 pm,Mary   Hudachek-Buswell ,,,
6630,6630,201508,Computing for Engineers,90688,CS 1371,B06,3.0,12:05 pm - 12:55 pm,Mary   Hudachek-Buswell ,,,
6631,6631,201508,Computing for Engineers,82555,CS 1371,C01,3.0,2:05 pm - 2:55 pm,Melinda Hardy  McDaniel ,,,
6632,6632,201508,Computing for Engineers,82556,CS 1371,C02,3.0,2:05 pm - 2:55 pm,Melinda Hardy  McDaniel ,,,
6633,6633,201508,Computing for Engineers,82557,CS 1371,C03,3.0,2:05 pm - 2:55 pm,Melinda Hardy  McDaniel ,,,
6634,6634,201508,Computing for Engineers,82558,CS 1371,C04,3.0,2:05 pm - 2:55 pm,Melinda Hardy  McDaniel ,,,
6635,6635,201508,Computing for Engineers,83381,CS 1371,C05,3.0,2:05 pm - 2:55 pm,Melinda Hardy  McDaniel ,,,
6636,6636,201508,Computing for Engineers,82559,CS 1371,C06,3.0,2:05 pm - 2:55 pm,Melinda Hardy  McDaniel ,,,
6637,6637,201508,Computing for Engineers,82492,CS 1371,D01,3.0,3:05 pm - 3:55 pm,Melinda Hardy  McDaniel ,,,
6638,6638,201508,Computing for Engineers,82493,CS 1371,D02,3.0,3:05 pm - 3:55 pm,Melinda Hardy  McDaniel ,,,
6639,6639,201508,Computing for Engineers,82494,CS 1371,D03,3.0,3:05 pm - 3:55 pm,Melinda Hardy  McDaniel ,,,
6640,6640,201508,Computing for Engineers,82495,CS 1371,D04,3.0,3:05 pm - 3:55 pm,Melinda Hardy  McDaniel ,,,
6641,6641,201508,Computing for Engineers,82496,CS 1371,D05,3.0,3:05 pm - 3:55 pm,Melinda Hardy  McDaniel ,,,
6642,6642,201508,Computing for Engineers,82497,CS 1371,D06,3.0,3:05 pm - 3:55 pm,Melinda Hardy  McDaniel ,,,
6643,6643,201508,Computing for Engineers,84354,CS 1371,HP1,3.0,10:30 am - 11:20 am,David Michael  Smith ,,,
6644,6644,201508,Computing for Engineers,84355,CS 1371,HP2,3.0,12:05 pm - 12:55 pm,Mary   Hudachek-Buswell ,,,
6645,6645,201508,Computing for Engineers,84356,CS 1371,HP3,3.0,2:05 pm - 2:55 pm,Melinda Hardy  McDaniel ,,,
6646,6646,201508,Computing for Engineers,84357,CS 1371,HP4,3.0,3:05 pm - 3:55 pm,Melinda Hardy  McDaniel ,,,
6647,6647,201508,Intro Discrete Math CS,86556,CS 2050,A1,3.0,12:05 pm - 12:55 pm,Monica   Sweat ,,,
6648,6648,201508,Intro Discrete Math CS,86557,CS 2050,A2,3.0,12:05 pm - 12:55 pm,Monica   Sweat ,,,
6649,6649,201508,Intro Discrete Math CS,88490,CS 2050,A3,3.0,12:05 pm - 12:55 pm,Monica   Sweat ,,,
6650,6650,201508,Intro Discrete Math CS,86558,CS 2050,B1,3.0,2:05 pm - 2:55 pm,Monica   Sweat ,,,
6651,6651,201508,Intro Discrete Math CS,86559,CS 2050,B2,3.0,2:05 pm - 2:55 pm,Monica   Sweat ,,,
6652,6652,201508,Intro Discrete Math CS,88491,CS 2050,B3,3.0,2:05 pm - 2:55 pm,Monica   Sweat ,,,
6653,6653,201508,Intro Discrete Math CS,88568,CS 2050,GR,3.0,12:05 pm - 12:55 pm,Monica   Sweat ,,,
6654,6654,201508,Honors Discrete Math CS,87427,CS 2051,A,3.0,3:05 pm - 4:25 pm,Vijay V  Vazirani ,930.0,3.36,32.0
6655,6655,201508,Computer Organiz&Program,85542,CS 2110,A1,4.0,3:05 pm - 4:25 pm,William Duncan  Leahy ,,,
6656,6656,201508,Computer Organiz&Program,85543,CS 2110,A2,4.0,3:05 pm - 4:25 pm,William Duncan  Leahy ,,,
6657,6657,201508,Computer Organiz&Program,82563,CS 2110,A3,4.0,4:35 pm - 5:55 pm,William Duncan  Leahy ,,,
6658,6658,201508,Computer Organiz&Program,87620,CS 2110,A4,4.0,4:35 pm - 5:55 pm,William Duncan  Leahy ,,,
6659,6659,201508,Computer Organiz&Program,89912,CS 2110,A5,4.0,6:05 pm - 7:25 pm,William Duncan  Leahy ,,,
6660,6660,201508,Computer Organiz&Program,90322,CS 2110,A6,4.0,6:05 pm - 7:25 pm,William Duncan  Leahy ,,,
6661,6661,201508,Computer Organiz&Program,92086,CS 2110,A7,4.0,4:35 pm - 5:55 pm,William Duncan  Leahy ,,,
6662,6662,201508,Computer Organiz&Program,82551,CS 2110,B1,4.0,3:05 pm - 4:25 pm,William Duncan  Leahy ,,,
6663,6663,201508,Computer Organiz&Program,82561,CS 2110,B2,4.0,3:05 pm - 4:25 pm,William Duncan  Leahy ,,,
6664,6664,201508,Computer Organiz&Program,82562,CS 2110,B3,4.0,4:35 pm - 5:55 pm,William Duncan  Leahy ,,,
6665,6665,201508,Computer Organiz&Program,87712,CS 2110,B4,4.0,4:35 pm - 5:55 pm,William Duncan  Leahy ,,,
6666,6666,201508,Computer Organiz&Program,88773,CS 2110,B5,4.0,6:05 pm - 7:25 pm,William Duncan  Leahy ,,,
6667,6667,201508,Computer Organiz&Program,90323,CS 2110,B6,4.0,6:05 pm - 7:25 pm,William Duncan  Leahy ,,,
6668,6668,201508,Computer Organiz&Program,92088,CS 2110,B7,4.0,4:35 pm - 5:55 pm,William Duncan  Leahy ,,,
6669,6669,201508,Systems and Networks,80267,CS 2200,A1,4.0,11:30 am - 12:20 pm,Robert Lee  Waters ,,,
6670,6670,201508,Systems and Networks,90119,CS 2200,A2,4.0,11:30 am - 12:20 pm,Robert Lee  Waters ,,,
6671,6671,201508,Systems and Networks,90120,CS 2200,A3,4.0,11:30 am - 12:20 pm,Robert Lee  Waters ,,,
6672,6672,201508,Systems and Networks,91238,CS 2200,A4,4.0,11:30 am - 12:20 pm,Robert Lee  Waters ,,,
6673,6673,201508,Systems and Networks,81562,CS 2200,GR,4.0,11:30 am - 12:20 pm,Robert Lee  Waters ,,,
6674,6674,201508,Media Device Architectur,84049,CS 2261,A,4.0,3:05 pm - 3:55 pm,William Duncan  Leahy ,931.0,3.29,29.0
6675,6675,201508,Data Input/Manipulation,86605,CS 2316,A1,3.0,2:05 pm - 2:55 pm,William Duncan  Leahy ,,,
6676,6676,201508,Data Input/Manipulation,86606,CS 2316,A2,3.0,2:05 pm - 2:55 pm,William Duncan  Leahy ,,,
6677,6677,201508,Data Input/Manipulation,86607,CS 2316,A3,3.0,2:05 pm - 2:55 pm,William Duncan  Leahy ,,,
6678,6678,201508,Data Input/Manipulation,86608,CS 2316,A4,3.0,2:05 pm - 2:55 pm,William Duncan  Leahy ,,,
6679,6679,201508,Data Input/Manipulation,87365,CS 2316,A5,3.0,2:05 pm - 2:55 pm,William Duncan  Leahy ,,,
6680,6680,201508,Data Input/Manipulation,90851,CS 2316,A6,3.0,2:05 pm - 2:55 pm,William Duncan  Leahy ,,,
6681,6681,201508,Data Input/Manipulation,90451,CS 2316,GR,3.0,2:05 pm - 2:55 pm,William Duncan  Leahy ,932.0,4.0,5.0
6682,6682,201508,Objects and Design,81872,CS 2340,A,3.0,1:05 pm - 1:55 pm,Robert Lee  Waters ,933.0,3.8,294.0
6683,6683,201508,Objects and Design,81921,CS 2340,GR,3.0,1:05 pm - 1:55 pm,Robert Lee  Waters ,,,
6684,6684,201508,Special Topics,88833,CS 2803,WDB,3.0,10:05 am - 10:55 am,Cedric Terrence  Stallworth ,934.0,3.56,20.0
6685,6685,201508,Design-Operating Systems,80268,CS 3210,A,3.0,12:05 pm - 1:25 pm,Matthew Dearing  Wolf ,935.0,3.33,70.0
6686,6686,201508,Processor Design,89194,CS 3220,A,3.0,3:05 pm - 4:25 pm,Hadi   Esmaeilzadeh ,936.0,3.61,58.0
6687,6687,201508,Computer Networking I,80269,CS 3251,A,3.0,12:05 pm - 1:25 pm,Russell Jack  Clark ,937.0,2.78,73.0
6688,6688,201508,Computer Networking I,89049,CS 3251,B,3.0,3:05 pm - 4:25 pm,Matthew James  Sanders ,938.0,2.72,66.0
6689,6689,201508,Intro to Software Engr,88028,CS 3300,A,3.0,2:05 pm - 2:55 pm,David Michael  Smith ,939.0,4.0,38.0
6690,6690,201508,Project Design,90561,CS 3311,JDA,1.0,9:05 am - 9:55 am,Robert Lee  Waters ,940.0,3.9,50.0
6691,6691,201508,Project Design,90563,CS 3311,JDB,1.0,10:05 am - 10:55 am,Robert Lee  Waters ,941.0,3.83,49.0
6692,6692,201508,Project Design,90565,CS 3311,JDC,1.0,1:05 pm - 1:55 pm,Olufisayo A  Omojokun ,942.0,3.98,49.0
6693,6693,201508,Project Design,91819,CS 3311,JDD,1.0,3:05 pm - 3:55 pm,Susan Gayle  Watson-Phillips ,943.0,3.41,49.0
6694,6694,201508,Project Implementation,90566,CS 3312,JIA,2.0,8:05 am - 8:55 am,Robert Lee  Waters ,944.0,4.0,36.0
6695,6695,201508,Project Implementation,90567,CS 3312,JIB,2.0,12:05 pm - 12:55 pm,Olufisayo A  Omojokun ,945.0,3.87,40.0
6696,6696,201508,Project Implementation,90568,CS 3312,JIC,2.0,2:05 pm - 2:55 pm,Olufisayo A  Omojokun ,946.0,3.95,40.0
6697,6697,201508,Computer Graphics,83681,CS 3451,A,3.0,10:05 am - 10:55 am,Blair   MacIntyre ,947.0,3.25,90.0
6698,6698,201508,Dsgn&Analysis-Algorithms,82553,CS 3510,A,3.0,2:05 pm - 2:55 pm,H.   Venkateswaran ,948.0,3.16,143.0
6699,6699,201508,Dsgn&Analysis-Algorithms,82552,CS 3510,B,3.0,12:05 pm - 12:55 pm,Kolomira-Elini   Mihail ,949.0,3.11,96.0
6700,6700,201508,Intro-Artificial Intell,82883,CS 3600,A,3.0,11:05 am - 11:55 am,Mark O  Riedl ,950.0,3.46,181.0
6701,6701,201508,Prototyping Intell Appl,89051,CS 3651,A,4.0,12:05 pm - 1:25 pm,Tucker Richard  Balch ,951.0,4.0,12.0
6702,6702,201508,Emerging Technologies,88478,CS 3743,TM,3.0,4:35 pm - 5:55 pm,Eric Marvin  Overby ,952.0,4.0,3.0
6703,6703,201508,User Interface Design,83707,CS 3750,A,3.0,5:05 pm - 6:25 pm,Melody Marie  Moore ,953.0,3.38,65.0
6704,6704,201508,User Interface Design,89053,CS 3750,B,3.0,2:05 pm - 2:55 pm,Gregory D  Abowd ,954.0,3.74,59.0
6705,6705,201508,Intro-Cognitive Science,84858,CS 3790,A,3.0,1:35 pm - 2:55 pm,Rosa   Arriaga ,955.0,3.6,94.0
6706,6706,201508,Computing & Society,82299,CS 4001,A,3.0,1:35 pm - 2:55 pm,Amy S  Bruckman ,956.0,3.69,42.0
6707,6707,201508,Computing & Society,82277,CS 4001,B,3.0,9:35 am - 10:55 am,Rebecca Elizabeth  Grinter ,957.0,3.31,45.0
6708,6708,201508,Computing & Society,82276,CS 4001,C,3.0,12:05 pm - 1:25 pm,Jimeng   Sun ,958.0,3.68,47.0
6709,6709,201508,Next Gen Computing Tech,88388,CS 4005,A,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Merrick L  Furst ,959.0,4.0,4.0
6710,6710,201508,Adv Operating Systems,84667,CS 4210,A,3.0,11:05 am - 11:55 am,Umakishore   Ramachandran ,960.0,3.4,6.0
6711,6711,201508,Embedded Systems,83224,CS 4220,A,3.0,12:05 pm - 1:25 pm,Calton   Pu ,961.0,3.88,9.0
6712,6712,201508,Intro to Info Security,82037,CS 4235,A,3.0,1:35 pm - 2:55 pm,Wenke   Lee ,962.0,3.45,79.0
6713,6713,201508,Compilers & Interpreters,89066,CS 4240,A,3.0,1:05 pm - 1:55 pm,Santosh   Pande ,963.0,3.24,41.0
6714,6714,201508,Computer Networking II,90570,CS 4251,A,3.0,9:35 am - 10:55 am,Jun   Xu ,964.0,3.15,23.0
6715,6715,201508,Mobile Apps & Svcs,85239,CS 4261,A,3.0,4:35 pm - 5:55 pm,Russell Jack  Clark ,965.0,3.84,51.0
6716,6716,201508,Advanced Computer Org,84685,CS 4290,A,3.0,1:35 pm - 2:55 pm,Milos   Prvulovic ,966.0,2.22,11.0
6717,6717,201508,Advanced Computer Org,91868,CS 4290,B,3.0,3:05 pm - 4:25 pm,Tushar   Krishna ,967.0,3.33,3.0
6718,6718,201508,Intro Enterprise Comp,91857,CS 4365,A,3.0,9:35 am - 10:55 am,Ling   Liu ,968.0,3.8,17.0
6719,6719,201508,Programming Languages,91440,CS 4392,A,3.0,3:05 pm - 4:25 pm,Brian Paul  Railing ,969.0,3.44,13.0
